,geometry,TOT_P_2018,distance,weighted_distance,avg_bycicle,population_normal,distance_normal,avg_bycicle_normal,weighted_distance_normal
3410,POINT (5.3472189587143495 52.161938262465355),216.0,0.0002210904939502414,0.04775554669325214,5975.266666666666,0.00743417656169334,0.001267960842527144,0.10210256392730736,0.0009624437599033987
3411,POINT (5.270334529820607 52.20973727002223),142.0,0.000367894380787734,0.05224100207185822,773.8666666666667,0.004887282739631733,0.0021098856883896696,0.0132234718904393,0.0001363552573095666
3412,POINT (5.269655761948116 52.20974787144714),142.0,0.0003109562765262632,0.044155791266729374,773.8666666666667,0.004887282739631733,0.0017833438938450288,0.0132234718904393,0.00011525189106442866
3413,POINT (5.269966680303989 52.20974301532808),142.0,0.0003109562765262632,0.044155791266729374,773.8666666666667,0.004887282739631733,0.0017833438938450288,0.0132234718904393,0.00011525189106442866
3414,POINT (5.277270604427052 52.20916541295291),1244.0,0.0063664976216749655,7.919923041363657,773.8666666666667,0.04281535019790053,0.03651206139212316,0.0132234718904393,0.020671945432663357
3415,POINT (5.283546990157682 52.207430022762416),1244.0,0.00014775086237835188,0.18380207279866972,773.8666666666667,0.04281535019790053,0.0008473557799709399,0.0132234718904393,0.0004797453711936967
3416,POINT (5.283413754210463 52.20749388589499),1244.0,0.00014775086237835188,0.18380207279866972,773.8666666666667,0.04281535019790053,0.0008473557799709399,0.0132234718904393,0.0004797453711936967
3417,POINT (6.627515395254057 53.0796074368278),51.0,0.00011797713583617973,0.0060168339276451665,10753.866666666667,0.0017552916881775943,0.000676602534469205,0.18375704718323418,0.0002182362648903263
3418,POINT (6.6275093319687866 53.07972525805319),51.0,0.00011797713583617973,0.0060168339276451665,10753.866666666667,0.0017552916881775943,0.000676602534469205,0.18375704718323418,0.0002182362648903263
3419,POINT (6.572886658671114 52.99525672579701),3457.0,0.00011910242304161599,0.41173707645486646,10753.866666666667,0.11898124247117536,0.0006830560915064022,0.18375704718323418,0.014934093704916348
3420,POINT (6.5729476355530325 52.99535903516631),3457.0,0.00011910242304161599,0.41173707645486646,10753.866666666667,0.11898124247117536,0.0006830560915064022,0.18375704718323418,0.014934093704916348
3421,POINT (6.571853673097171 52.99274885405992),3239.0,0.0027122831426109636,8.78508509891691,10753.866666666667,0.11147823094131819,0.015555027976242,0.18375704718323418,0.31864335658698184
3422,POINT (6.567903592554353 52.98243511967379),994.0,0.0032955035442942047,3.2757305230284395,10753.866666666667,0.03421097917742213,0.01889981507533697,0.18375704718323418,0.11881384840095603
3423,POINT (6.566778322196156 52.979337683599965),994.0,0.0032955035442942047,3.2757305230284395,10753.866666666667,0.03421097917742213,0.01889981507533697,0.18375704718323418,0.11881384840095603
3424,POINT (6.544583259108558 52.91820666466529),489.0,0.012132780009811377,5.932929424797763,10753.866666666667,0.016830149716055755,0.0695818697971665,0.18375704718323418,0.21519296910900776
3425,POINT (6.540357980227265 52.90653707094612),91.0,0.012410978978113585,1.1293990870083361,10753.866666666667,0.003131991051454139,0.07117734951199331,0.18375704718323418,0.040964374500478906
3426,POINT (6.563047246942939 52.96906817565993),379.0,0.010926285547964876,4.141062222678688,10753.866666666667,0.01304422646704526,0.06266258662485825,0.18375704718323418,0.15020024867289733
3427,POINT (6.563047246942939 52.96906817565993),379.0,0.010926285547964876,4.141062222678688,10753.866666666667,0.01304422646704526,0.06266258662485825,0.18375704718323418,0.15020024867289733
3428,POINT (6.580263445676784 52.99981373406014),1902.0,0.008565361638686377,16.291317836781488,10753.866666666667,0.06546205472379969,0.04912261475331784,0.18375704718323418,0.590901526881899
3429,POINT (6.522362975714587 52.85681372135683),1258.0,0.0001325862013942817,0.16679344135400637,10753.866666666667,0.043297194975047325,0.0007603859787169445,0.18375704718323418,0.00604975608219059
3430,POINT (6.522408091297021 52.856938395672636),1258.0,0.0001325862013942817,0.16679344135400637,10753.866666666667,0.043297194975047325,0.0007603859787169445,0.18375704718323418,0.00604975608219059
3431,POINT (6.5077852906028815 52.81641781302853),88.0,0.02417442774282079,2.1273496413682293,10753.866666666667,0.0030287385992083977,0.13864109315933412,0.18375704718323418,0.0771609862314546
3432,POINT (6.499585232347936 52.79367661690105),10.0,0.02417442774282079,0.2417442774282079,10753.866666666667,0.00034417484081913615,0.13864109315933412,0.18375704718323418,0.008768293889938024
3433,POINT (6.611648068107447 53.18468872864342),177.0,0.011828495753355019,2.093643748343838,10753.866666666667,0.006091894682498709,0.06783679014543356,0.18375704718323418,0.07593844156977819
3434,POINT (6.617948301627388 53.17467771623801),2855.0,0.011214742253884216,32.018089134839435,10753.866666666667,0.09826191705386336,0.06431689478318371,0.18375704718323418,1.1613264161418573
3435,POINT (6.623785112998869 53.16510159610328),524.0,0.005829071203041966,3.05443331039399,10753.866666666667,0.018034761658922732,0.033429904206660414,0.18375704718323418,0.1107871889157932
3436,POINT (6.626802779223532 53.160114436426),524.0,0.005829071203041966,3.05443331039399,10753.866666666667,0.018034761658922732,0.033429904206660414,0.18375704718323418,0.1107871889157932
3437,POINT (6.631636051641792 53.13214271978733),363.0,0.020997968725595093,7.622262647391019,10753.866666666667,0.012493546721734642,0.12042400214030145,0.18375704718323418,0.2764666850013424
3438,POINT (6.475937871025463 52.73550596359431),794.0,0.00016592138458112362,0.13174157935741215,10753.866666666667,0.027327482361039407,0.0009515642885763343,0.18375704718323418,0.004778391851171877
3439,POINT (6.476079838645086 52.73559184200161),794.0,0.00016592138458112362,0.13174157935741215,10753.866666666667,0.027327482361039407,0.0009515642885763343,0.18375704718323418,0.004778391851171877
3440,POINT (6.479671306367919 52.73976503396586),3.0,0.0001309661679382657,0.0003928985038147971,10753.866666666667,0.00010325245224574084,0.0007510950365822975,0.18375704718323418,1.4250800833902553e-05
3441,POINT (6.479746116303519 52.73987253099224),3.0,0.0001309661679382657,0.0003928985038147971,10753.866666666667,0.00010325245224574084,0.0007510950365822975,0.18375704718323418,1.4250800833902553e-05
3442,POINT (6.207965330341373 52.70069654465599),1326.0,0.0009725874963532786,1.2896510201644473,4360.0,0.04563758389261745,0.005577819467828469,0.07450164211188233,0.018965004203668163
3443,POINT (6.208924213727333 52.70085923789553),1326.0,0.0009725874963532786,1.2896510201644473,4360.0,0.04563758389261745,0.005577819467828469,0.07450164211188233,0.018965004203668163
3444,POINT (6.209901575325094 52.70101187218191),1326.0,0.0009892082279052495,1.3116901102023608,4360.0,0.04563758389261745,0.005673139878966532,0.07450164211188233,0.019289100745041622
3445,POINT (6.474549461698415 49.70267357955484),2341.2800958556527,0.0027495225204281454,6.437402350185284,2734.133333333333,0.0805809704304131,0.015768596963440913,0.04671959245095594,0.059364196216584675
3446,POINT (6.268691761493981 49.62306448989384),1069.0,0.01799747589774453,19.239301734688905,2734.133333333333,0.03679229048356565,0.10321608267699656,0.04671959245095594,0.17742027313474928
3447,POINT (5.738366815560625 52.53234461750005),1414.0,0.0057167446709175404,8.083476964677402,4360.0,0.04866632249182585,0.032785708059798066,0.07450164211188233,0.1188718282840683
3448,POINT (5.7050892773919495 52.53636031803474),1625.0,0.007956615457369061,12.929500118224725,4360.0,0.05592841163310962,0.045631436516039126,0.07450164211188233,0.1901351763069925
3449,POINT (5.732690689809838 52.53302488663335),1414.0,0.0057167446709175404,8.083476964677402,4360.0,0.04866632249182585,0.032785708059798066,0.07450164211188233,0.1188718282840683
3450,POINT (5.71296432624964 52.53522394880538),96.0,0.007956615457369061,0.7638350839074299,4360.0,0.0033040784718637068,0.045631436516039126,0.07450164211188233,0.011232601184905404
3451,POINT (5.721870061274835 52.53428149925549),929.0,0.0005945580958238814,0.5523444710203859,4360.0,0.031973842712097744,0.0034098091267634983,0.07450164211188233,0.008122519232713636
3452,POINT (5.721278798631546 52.53434401178192),929.0,0.0005945580958238814,0.5523444710203859,4360.0,0.031973842712097744,0.0034098091267634983,0.07450164211188233,0.008122519232713636
3453,POINT (5.62925819421536 52.54940215563086),9.0,0.059854122248405355,0.5386871002356481,4360.0,0.0003097573567372225,0.34326524817431153,0.07450164211188233,0.00792168033110863
3454,POINT (5.773377471208685 52.52778489205115),2341.2800958556527,0.0024083652240335196,5.638657562580619,4360.0,0.0805809704304131,0.013812049283610918,0.07450164211188233,0.0829194586018711
3455,POINT (5.8556075593526264 52.5265195287799),2341.2800958556527,0.0087191803416478,20.414043386075885,4360.0,0.0805809704304131,0.050004769787298155,0.07450164211188233,0.30019936601254066
3456,POINT (5.770989628393799 52.52809862720017),2341.2800958556527,0.0024083652240335196,5.638657562580619,4360.0,0.0805809704304131,0.013812049283610918,0.07450164211188233,0.0829194586018711
3457,POINT (5.469748285013119 52.514761928728674),4436.0,0.0018233225852554425,8.088258988193143,4360.0,0.15267595938736878,0.010456811598238944,0.07450164211188233,0.11894215048337653
3458,POINT (5.469748285013119 52.514761928728674),4436.0,0.0018233225852554425,8.088258988193143,4360.0,0.15267595938736878,0.010456811598238944,0.07450164211188233,0.11894215048337653
3459,POINT (5.470009379509262 52.512957396957276),4436.0,0.0018233225852554425,8.088258988193143,4360.0,0.15267595938736878,0.010456811598238944,0.07450164211188233,0.11894215048337653
3460,POINT (5.5678307763027455 52.548051535356336),3.0,0.035927264018124884,0.10778179205437466,4360.0,0.00010325245224574084,0.20604397385067688,0.07450164211188233,0.0015849885801892795
3461,POINT (5.488635030906401 52.54629797725035),1.0,0.022593565799590282,0.022593565799590282,4360.0,3.441748408191361e-05,0.12957480086587722,0.07450164211188233,0.00033225040236888677
3462,POINT (5.5288082630054465 52.54679456991662),1.0,0.0032502003814586056,0.0032502003814586056,4360.0,3.441748408191361e-05,0.01864000003086428,0.07450164211188233,4.779592535759512e-05
3463,POINT (5.5227424704089465 52.547045153858015),1.0,0.006070966326330477,0.006070966326330477,4360.0,3.441748408191361e-05,0.034817180243942855,0.07450164211188233,8.92767889134101e-05
3464,POINT (5.4721881168467625 52.530028500450165),129.0,0.0005441126185445702,0.07019052779224956,4360.0,0.004439855446566856,0.0031205027494067457,0.07450164211188233,0.001032189044806834
3465,POINT (5.472530675830112 52.53045124373466),129.0,0.0005441126185445702,0.07019052779224956,4360.0,0.004439855446566856,0.0031205027494067457,0.07450164211188233,0.001032189044806834
3466,POINT (5.469545885002996 52.524282823956824),3903.0,0.0004133374863853346,1.6132562093619611,4360.0,0.13433144037170883,0.0023705033089444077,0.07450164211188233,0.02372379063309859
3467,POINT (5.469647305529843 52.52468352553454),3903.0,0.0004133374863853346,1.6132562093619611,4360.0,0.13433144037170883,0.0023705033089444077,0.07450164211188233,0.02372379063309859
3468,POINT (5.470099146340798 52.526484665548196),129.0,0.0018569505828727546,0.23954662519058534,4360.0,0.004439855446566856,0.010649669207942164,0.07450164211188233,0.0035226605358205203
3469,POINT (5.911150266910309 52.533830005931044),1866.0,0.009893090522675826,18.460506915313093,4360.0,0.0642230252968508,0.05673718109812766,0.07450164211188233,0.271471573143962
3470,POINT (5.925123268454345 52.52427228693336),479.0,0.0043416904270885915,2.0796697145754353,4360.0,0.01648597487523662,0.024899729307955965,0.07450164211188233,0.030582649307822257
3471,POINT (5.921908716364688 52.52719066501503),479.0,0.0043416904270885915,2.0796697145754353,4360.0,0.01648597487523662,0.024899729307955965,0.07450164211188233,0.030582649307822257
3472,POINT (6.070357792977233 52.49225101630134),15.0,0.0022482302034609568,0.03372345305191435,4360.0,0.0005162622612287042,0.012893669972155828,0.07450164211188233,0.000495921314287185
3473,POINT (5.959770278498773 52.509679001698515),149.0,0.03759493687937576,5.601645595026989,4360.0,0.005128205128205128,0.21560812945244245,0.07450164211188233,0.08237517793270904
3474,POINT (5.9015505972531805 52.536221570808664),1866.0,0.009893090522675826,18.460506915313093,4360.0,0.0642230252968508,0.05673718109812766,0.07450164211188233,0.271471573143962
3475,POINT (5.864104062598931 52.52847747117326),2341.2800958556527,0.0087191803416478,20.414043386075885,4360.0,0.0805809704304131,0.050004769787298155,0.07450164211188233,0.30019936601254066
3476,POINT (6.056122503995296 52.48834825417652),39.0,0.006409169693838505,0.2499576180597017,4360.0,0.0013422818791946308,0.03675678704995736,0.07450164211188233,0.0036757597234612
3477,POINT (6.038596174866194 52.4871429380534),84.0,0.0003748891665482953,0.0314906899900568,4360.0,0.0028910686628807435,0.0021500010017520533,0.07450164211188233,0.0004630873458787981
3478,POINT (6.038221352068735 52.48713588413955),84.0,0.0003748891665482953,0.0314906899900568,4360.0,0.0028910686628807435,0.0021500010017520533,0.07450164211188233,0.0004630873458787981
3479,POINT (6.815482929913471 52.252172397762145),611.0,0.007030607426156943,4.295701137381893,10753.866666666667,0.021029082774049218,0.04032075172600527,0.18375704718323418,0.1558091485623329
3480,POINT (6.84466886405494 52.23392408840819),1359.0,0.00015622250629049883,0.2123063860487879,10753.866666666667,0.0467733608673206,0.0008959409206547963,0.18375704718323418,0.007700553690000993
3481,POINT (6.844801082414601 52.23384087917288),1359.0,0.00015622250629049883,0.2123063860487879,10753.866666666667,0.0467733608673206,0.0008959409206547963,0.18375704718323418,0.007700553690000993
3482,POINT (6.8870225621557575 52.222256584240974),4567.0,0.00826648705111328,37.75304636243435,10753.866666666667,0.15718464980209948,0.04740855972047493,0.18375704718323418,1.3693387461657196
3483,POINT (6.867994679213712 52.221176245011065),2026.0,0.0003823543332915467,0.7746498792486737,10753.866666666667,0.06972982274995698,0.002192813964644565,0.18375704718323418,0.028097284764370633
3484,POINT (6.868371626983697 52.22111217306018),2026.0,0.0003823543332915467,0.7746498792486737,10753.866666666667,0.06972982274995698,0.002192813964644565,0.18375704718323418,0.028097284764370633
3485,POINT (6.878506433558142 52.22136934932545),2026.0,0.00013789981509594175,0.279385025384378,10753.866666666667,0.06972982274995698,0.0007908597181602016,0.18375704718323418,0.010133559466554615
3486,POINT (6.878800675874489 52.221399032992295),2026.0,0.00015783598051647552,0.3197756965263794,10753.866666666667,0.06972982274995698,0.0009051942454016561,0.18375704718323418,0.011598567361478138
3487,POINT (6.878643636972878 52.22138319063999),2026.0,0.00013789981509594175,0.279385025384378,10753.866666666667,0.06972982274995698,0.0007908597181602016,0.18375704718323418,0.010133559466554615
3488,POINT (6.809510688115968 52.25588208355651),2439.0,0.007030607426156943,17.147651512396784,10753.866666666667,0.0839442436757873,0.04032075172600527,0.18375704718323418,0.6219615603003764
3489,POINT (6.809510688115968 52.25588208355651),2439.0,0.007030607426156943,17.147651512396784,10753.866666666667,0.0839442436757873,0.04032075172600527,0.18375704718323418,0.6219615603003764
3490,POINT (6.8033978534331325 52.259576827770026),3811.0,0.003018989912510276,11.505370556576661,10753.866666666667,0.13116503183617279,0.017314000817733027,0.18375704718323418,0.4173106864242675
3491,POINT (4.3664877614042945 50.86814733569197),12578.0,0.0016154691161247344,20.31937054261691,7885.0,0.4329031147823094,0.009264765503753864,0.13473519450738353,0.5403886214518099
3492,POINT (4.367247715662001 50.86957289172081),12578.0,0.0016154691161247344,20.31937054261691,7885.0,0.4329031147823094,0.009264765503753864,0.13473519450738353,0.5403886214518099
3493,POINT (4.434773151839568 51.284177309632206),3315.0,0.0003131856545170797,1.0382104447241192,21240.733333333334,0.11409395973154363,0.0017961294457927454,0.3629517231637453,0.07437879674755395
3494,POINT (4.436604592641238 51.28298746575893),3173.0,0.0018762342597691316,5.953291306247454,21240.733333333334,0.10920667699191189,0.010760261693252973,0.3629517231637453,0.4265018198348245
3495,POINT (4.439284702830029 51.278112552222446),3173.0,0.0036140275512717597,11.467309420185293,21240.733333333334,0.10920667699191189,0.02072656013812234,0.3629517231637453,0.8215335156177492
3496,POINT (4.439284702830029 51.278112552222446),3173.0,0.0036140275512717597,11.467309420185293,21240.733333333334,0.10920667699191189,0.02072656013812234,0.3629517231637453,0.8215335156177492
3497,POINT (4.438069429954412 51.28151612490114),3173.0,0.0020761965884447905,6.58777177513532,21240.733333333334,0.10920667699191189,0.011907051852391794,0.3629517231637453,0.47195685650443103
3498,POINT (4.438069429954412 51.28151612490114),3173.0,0.0020761965884447905,6.58777177513532,21240.733333333334,0.10920667699191189,0.011907051852391794,0.3629517231637453,0.47195685650443103
3499,POINT (4.430048833015107 51.26933720858484),1.0,0.004181268342629395,0.004181268342629395,21240.733333333334,3.441748408191361e-05,0.023979703676204365,0.3629517231637453,0.0002995517043618782
3500,POINT (4.451186518664474 51.5319143568719),4700.0,0.00022618547988095537,1.0630717554404903,2719.8,0.16176217518499397,0.0012971807449207132,0.04647467115043522,0.009752002345602261
3501,POINT (4.4512913832801555 51.53211476466538),4700.0,0.00022618547988095537,1.0630717554404903,2719.8,0.16176217518499397,0.0012971807449207132,0.04647467115043522,0.009752002345602261
3502,POINT (4.449211706881399 51.52872042299468),4700.0,0.0024270972113154704,11.40735689318271,2719.8,0.16176217518499397,0.013919477811865848,0.04647467115043522,0.10464446130764245
3503,POINT (4.837606359280097 52.68494452108537),128.0,0.012809393602642296,1.6396023811382139,2719.8,0.004405437962484942,0.07346226974518187,0.04647467115043522,0.015040759181951555
3504,POINT (4.83909133995251 52.6976675473319),129.0,0.012809393602642296,1.6524117747408562,2719.8,0.004439855446566856,0.07346226974518187,0.04647467115043522,0.015158265113060553
3505,POINT (4.843091816499626 52.716964727797915),358.0,0.019707485545899885,7.055279825432159,2719.8,0.012321459301325072,0.11302304106523277,0.04647467115043522,0.06472103604895958
3506,POINT (4.824357312284339 52.670808314832975),713.0,0.004223760478801593,3.011541221385536,2719.8,0.024539666150404406,0.02422339739554539,0.04647467115043522,0.0276261286263415
3507,POINT (4.8201296662231385 52.66893726913201),1353.0,0.00039942089063421904,0.5404164650280984,2719.8,0.04656685596282912,0.002290691200524832,0.04647467115043522,0.004957466518685167
3508,POINT (4.8204951027573335 52.66909849316046),1353.0,0.00039942089063421904,0.5404164650280984,2719.8,0.04656685596282912,0.002290691200524832,0.04647467115043522,0.004957466518685167
3509,POINT (4.799686448691946 52.65988728610293),557.0,0.0023288267965429323,1.2971565256744133,2719.8,0.019170538633625882,0.013355893934132406,0.04647467115043522,0.011899359959712792
3510,POINT (4.801814780379942 52.66083261063671),557.0,0.0023288267965429323,1.2971565256744133,2719.8,0.019170538633625882,0.013355893934132406,0.04647467115043522,0.011899359959712792
3511,POINT (4.762143542794864 52.643255052549314),5092.0,0.006150705894502529,31.319394414806876,2719.8,0.1752538289451041,0.03527448914147031,0.04647467115043522,0.28730591912818104
3512,POINT (4.7468592002218255 52.63837702360862),5884.0,0.0001924813839529608,1.1325604631792214,2719.8,0.2025124763379797,0.0011038867090446447,0.04647467115043522,0.010389451358232821
3513,POINT (4.756522114431241 52.64075891029509),5092.0,0.006150705894502529,31.319394414806876,2719.8,0.1752538289451041,0.03527448914147031,0.04647467115043522,0.28730591912818104
3514,POINT (4.74705099406092 52.63839327803737),5884.0,0.0001924813839529608,1.1325604631792214,2719.8,0.2025124763379797,0.0011038867090446447,0.04647467115043522,0.010389451358232821
3515,POINT (4.745858225302452 52.6382977152814),5884.0,0.0002682878171802353,1.5786055162885044,2719.8,0.2025124763379797,0.0015386389556313537,0.04647467115043522,0.014481209399874736
3516,POINT (4.745590804666925 52.638276161707644),5884.0,0.0002682878171802353,1.5786055162885044,2719.8,0.2025124763379797,0.0015386389556313537,0.04647467115043522,0.014481209399874736
3517,POINT (4.742146877729379 52.63797984264877),5884.0,0.002168157082041961,12.757436270734898,2719.8,0.2025124763379797,0.01243444813640807,0.04647467115043522,0.11702930474766288
3518,POINT (4.744307470689189 52.63816079345542),5884.0,0.001288509189735623,7.581588072404406,2719.8,0.2025124763379797,0.007389640181403939,0.04647467115043522,0.06954908197597838
3519,POINT (4.76104480057166 52.95172505284842),6041.0,0.004068887945202164,24.580152076966275,2719.8,0.20791602133884013,0.023335198610159164,0.04647467115043522,0.22548402728516842
3520,POINT (4.762267384202768 52.94750108961223),6041.0,0.0003286391116066982,1.9853088732160638,2719.8,0.20791602133884013,0.0018847555016724689,0.04647467115043522,0.01821206958915562
3521,POINT (4.762186377229744 52.94781958849135),6041.0,0.0003286391116066982,1.9853088732160638,2719.8,0.20791602133884013,0.0018847555016724689,0.04647467115043522,0.01821206958915562
3522,POINT (4.761412532286033 52.9431520805183),1671.0,0.0022961869250978585,3.8369283518385218,2719.8,0.057511615900877645,0.013168703258685329,0.04647467115043522,0.03519775038283545
3523,POINT (4.761314368285257 52.9407582509838),1671.0,9.965535747034657e-05,0.16652410233294912,2719.8,0.057511615900877645,0.0005715265670756641,0.04647467115043522,0.0015275953182269807
3524,POINT (4.761318861773523 52.940857804983395),1671.0,9.965535747034657e-05,0.16652410233294912,2719.8,0.057511615900877645,0.0005715265670756641,0.04647467115043522,0.0015275953182269807
3525,POINT (4.764051482132204 52.932592457878606),3148.0,0.0036849732404221174,11.600295760848825,2719.8,0.10834623988986405,0.021133435866614772,0.04647467115043522,0.10641437032874908
3526,POINT (4.765704079647941 52.92929883536933),3148.0,0.0036849732404221174,11.600295760848825,2719.8,0.10834623988986405,0.021133435866614772,0.04647467115043522,0.10641437032874908
3527,POINT (4.809593826438538 52.895166344517556),106.0,0.0001735068803919699,0.01839172932154881,2719.8,0.003648253312682843,0.0009950673424049237,0.04647467115043522,0.00016871503411273355
3528,POINT (4.809436008614539 52.895238442866855),106.0,0.0001735068803919699,0.01839172932154881,2719.8,0.003648253312682843,0.0009950673424049237,0.04647467115043522,0.00016871503411273355
3529,POINT (4.811752398741099 52.869660841319316),324.0,0.009867080571439972,3.1969341051465507,2719.8,0.011151264842540011,0.05658801322078543,0.04647467115043522,0.029326815177407147
3530,POINT (4.8092593938366734 52.86011389387263),285.0,0.009867080571439972,2.812117962860392,2719.8,0.00980898296334538,0.05658801322078543,0.04647467115043522,0.02579673557271925
3531,POINT (4.802998224637684 52.807508486661725),24.0,0.005845892509246268,0.14030142022191042,2719.8,0.0008260196179659267,0.03352637491965278,0.04647467115043522,0.0012870436751736187
3532,POINT (4.803600514951639 52.80169370329453),2708.0,0.005845892509246268,15.830676915038893,2719.8,0.09320254689382206,0.03352637491965278,0.04647467115043522,0.1452214280154233
3533,POINT (4.804186508126644 52.7953385179236),2708.0,0.004651938754305708,12.597450146659856,2719.8,0.09320254689382206,0.026679013090547658,0.04647467115043522,0.11556168504159971
3534,POINT (4.804607180287773 52.79070563878567),4558.0,0.004651938754305708,21.203536842125416,2719.8,0.15687489244536224,0.026679013090547658,0.04647467115043522,0.1945089218683942
3535,POINT (4.80534078494469 52.782622542925154),3043.0,0.008116317790901145,24.697955037712184,2719.8,0.10473240406126312,0.04654733435389218,0.04647467115043522,0.22656468317093875
3536,POINT (4.834926313575178 52.741803481942114),178.0,0.026146493941733795,4.654075921628616,2719.8,0.006126312166580623,0.14995095399693215,0.04647467115043522,0.042693787199272415
3537,POINT (4.4772396539754835 51.23184985910573),2199.0,0.00031738050802686464,0.6979197371510754,19508.333333333332,0.07568404749612803,0.0018201870608240906,0.33334928169708816,0.0459219050203689
3538,POINT (4.469989080675429 51.24419280951758),2824.0,0.0016767493679738222,4.735140215158074,19508.333333333332,0.09719497504732404,0.009616209649436276,0.33334928169708816,0.31156399173670113
3539,POINT (4.468749690665147 51.245322145980026),2824.0,6.462468790114776e-05,0.18250011863284127,19508.333333333332,0.09719497504732404,0.0003706245902080024,0.33334928169708816,0.012008190437877316
3540,POINT (4.4636249729263655 51.24912141298893),7716.0,0.006314808022544788,48.72505870195558,21240.733333333334,0.26556530717604543,0.03621561993735061,0.3629517231637453,3.4907289327727904
3541,POINT (4.4636249729263655 51.24912141298893),7716.0,0.006314808022544788,48.72505870195558,21240.733333333334,0.26556530717604543,0.03621561993735061,0.3629517231637453,3.4907289327727904
3542,POINT (4.468697776443383 51.24536063317095),2824.0,6.462468790114776e-05,0.18250011863284127,19508.333333333332,0.09719497504732404,0.0003706245902080024,0.33334928169708816,0.012008190437877316
3543,POINT (4.475166203622088 51.23537957928568),2199.0,0.000334402535746241,0.735351176105984,19508.333333333332,0.07568404749612803,0.0019178089179331457,0.33334928169708816,0.04838482861023575
3544,POINT (4.474996828140426 51.23566791416412),2199.0,0.000334402535746241,0.735351176105984,19508.333333333332,0.07568404749612803,0.0019178089179331457,0.33334928169708816,0.04838482861023575
3545,POINT (4.472478846395967 51.239954378492335),2824.0,0.004915610938521278,13.88168529038409,19508.333333333332,0.09719497504732404,0.028191181247918504,0.33334928169708816,0.9133907518217661
3546,POINT (4.476710225878798 51.23275112642261),2199.0,0.0010452640269535982,2.2985355952709625,19508.333333333332,0.07568404749612803,0.005994621625738842,0.33334928169708816,0.15123964500966913
3547,POINT (4.476007694725273 51.23394707422314),2199.0,0.0013870260139069164,3.050070204581309,19508.333333333332,0.07568404749612803,0.007954637224684528,0.33334928169708816,0.20068931538172102
3548,POINT (4.447269475393515 51.2568579785769),4361.0,0.00015135255409380903,0.6600484884031012,21240.733333333334,0.15009464808122527,0.0008680115937079243,0.3629517231637453,0.047286764077498745
3549,POINT (4.447125856135405 51.25690573948488),4361.0,0.00015135255409380903,0.6600484884031012,21240.733333333334,0.15009464808122527,0.0008680115937079243,0.3629517231637453,0.047286764077498745
3550,POINT (4.445596185641961 51.25741443485505),4361.0,0.0016120368476399767,7.030092692557939,21240.733333333334,0.15009464808122527,0.009245081337501597,0.3629517231637453,0.5036453236946361
3551,POINT (4.445596185641961 51.25741443485505),4361.0,0.0016120368476399767,7.030092692557939,21240.733333333334,0.15009464808122527,0.009245081337501597,0.3629517231637453,0.5036453236946361
3552,POINT (4.433095057452798 51.257495680052614),3705.0,0.00034132997359659806,1.2646275521753958,21240.733333333334,0.12751677852348994,0.0019575379889409206,0.3629517231637453,0.09059962374931138
3553,POINT (4.432755865269882 51.25745753802954),3705.0,0.00034132997359659806,1.2646275521753958,21240.733333333334,0.12751677852348994,0.0019575379889409206,0.3629517231637453,0.09059962374931138
3554,POINT (4.442262954364313 51.258522908428894),4361.0,0.003512711831932093,15.318936299055858,21240.733333333334,0.15009464808122527,0.02014551134421047,0.3629517231637453,1.097469260848144
3555,POINT (4.425727110116765 51.25666715737015),3705.0,0.00162453068295067,6.018886180332233,21240.733333333334,0.12751677852348994,0.009316733870651697,0.3629517231637453,0.43120112509805514
3556,POINT (4.454314196786106 51.25451524060035),7716.0,0.0038743204248451076,29.89425639810485,21240.733333333334,0.26556530717604543,0.02221934784411097,0.3629517231637453,2.141664854031351
3557,POINT (4.458172972842332 51.25316331443748),7716.0,0.0002236156175759467,1.7254181052160047,21240.733333333334,0.26556530717604543,0.0012824425048669778,0.3629517231637453,0.12361128054968937
3558,POINT (4.457990560415576 51.253292657589554),7716.0,0.0002236156175759467,1.7254181052160047,21240.733333333334,0.26556530717604543,0.0012824425048669778,0.3629517231637453,0.12361128054968937
3559,POINT (4.509347558755931 50.465581865320864),74.0,0.0002471732376239867,0.018290819584175014,1091.0,0.0025468938220616073,0.0014175461867591975,0.01864249806056505,6.730574946718498e-05
3560,POINT (4.50956878204332 50.46569211443204),74.0,9.462269248574961e-05,0.007002079243945471,1091.0,0.0025468938220616073,0.0005426640772416934,0.01864249806056505,2.5765941715925927e-05
3561,POINT (4.509653506803772 50.465734247185324),74.0,9.462269248574961e-05,0.007002079243945471,1091.0,0.0025468938220616073,0.0005426640772416934,0.01864249806056505,2.5765941715925927e-05
3562,POINT (4.452360016410244 50.42813370903922),2899.0,0.0013709111636260823,3.9742714633520126,1091.0,0.09977628635346757,0.007862218058332295,0.01864249806056505,0.014624348471425703
3563,POINT (4.453598469196305 50.42872161389143),2899.0,0.0013709111636260823,3.9742714633520126,1091.0,0.09977628635346757,0.007862218058332295,0.01864249806056505,0.014624348471425703
3564,POINT (4.44033701855583 50.41242858950535),5896.0,0.0018054919072412984,10.645180285094694,1091.0,0.20292548614696265,0.010354552106599593,0.01864249806056505,0.03917166390518067
3565,POINT (4.026916538093503 50.947391096695746),818.0,0.00031183935943028746,0.25508459601397515,8737.333333333334,0.028153501979005336,0.0017884084016988125,0.1492994681220688,0.007517222169808761
